,datemissao,idedocumento,Ano,Mês,Partido,UF,Nome do Parlamentar,Descrição,Fornecedor,Valor do Documento,Valor Glosa,Valor Líquido,vlrrestituicao,Região
3723,2020-01-17 00:00:00,6996811,2020,1,PP,GO,Adriano do Baldy,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO MENDES MATTOS LTDA,115.0,0.0,115.0,,Centro Oeste
3724,2020-01-06 00:00:00,7006825,2020,1,PP,GO,Adriano do Baldy,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO PAINEIRAS LTDA,158.01,57.87,100.14,,Centro Oeste
3725,2020-01-04 00:00:00,7006765,2020,1,PP,GO,Adriano do Baldy,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,114.63,0.0,114.63,,Centro Oeste
3726,2020-01-03 00:00:00,6996762,2020,1,PP,GO,Adriano do Baldy,COMBUSTÍVEIS E LUBRIFICANTES.,VALPOSTO COMBUSTIVEIS LTDA,4762.56,0.0,4762.56,,Centro Oeste
3727,2020-02-03 00:00:00,7012735,2020,2,PP,GO,Adriano do Baldy,COMBUSTÍVEIS E LUBRIFICANTES.,VALPOSTO COMBUSTIVEIS LTDA,1592.68,0.0,1592.68,,Centro Oeste
3728,2020-02-13 00:00:00,7013511,2020,2,PP,GO,Adriano do Baldy,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Bruno Soares de Souza,296.0,0.0,296.0,,Centro Oeste
3729,2020-01-20 00:00:00,6996757,2020,1,PP,GO,Adriano do Baldy,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,INTEGRA COMUNICAO EIRELI,12800.0,0.0,12800.0,,Centro Oeste
3730,2020-02-12 00:00:00,7012419,2020,2,PP,GO,Adriano do Baldy,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,INTEGRA COMUNICAO EIRELI,12500.0,0.0,12500.0,,Centro Oeste
3731,2020-01-17 00:00:00,6996768,2020,1,PP,GO,Adriano do Baldy,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,MARCIA REGINA DE PAIVA BITTENCOURT,5000.0,0.0,5000.0,,Centro Oeste
3732,2020-01-28 00:00:00,7012344,2020,1,PP,GO,Adriano do Baldy,TELEFONIA,Claro S.A,80.4,2.76,77.64,,Centro Oeste
3734,2020-01-12 00:00:00,6996782,2020,1,PP,GO,Adriano do Baldy,TELEFONIA,TELEFONICA BRASIL S.A.,666.32,0.0,666.32,,Centro Oeste
3735,2020-01-10 17:39:38,0,2020,1,PP,GO,Adriano do Baldy,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,60.75,0.0,60.75,,Centro Oeste
3736,2020-01-16 14:40:56,0,2020,1,PP,GO,Adriano do Baldy,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,180.45,0.0,180.45,,Centro Oeste
3737,2020-01-28 15:15:48,0,2020,1,PP,GO,Adriano do Baldy,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,5.7,0.0,5.7,,Centro Oeste
3738,2020-02-20 16:35:59,0,2020,2,PP,GO,Adriano do Baldy,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,116.85,0.0,116.85,,Centro Oeste
3739,2020-02-21 17:19:19,0,2020,2,PP,GO,Adriano do Baldy,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,98.4,0.0,98.4,,Centro Oeste
3740,2020-01-01 00:00:00,6996788,2020,1,PP,GO,Adriano do Baldy,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,193.24,0.0,193.24,,Centro Oeste
3741,2020-01-31 00:00:00,7012483,2020,1,PP,GO,Adriano do Baldy,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,122.74,0.0,122.74,,Centro Oeste
3742,2020-01-22 00:00:00,7001160,2020,1,DEM,RJ,Pedro Paulo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PAX IMÓVEIS LTDA.,14227.4,0.0,14227.4,,Sudeste
3743,2020-02-14 00:00:00,7021499,2020,2,DEM,RJ,Pedro Paulo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PAX IMÓVEIS LTDA.,13076.0,9.8,13066.3,,Sudeste
3744,2020-01-31 00:00:00,7005303,2020,1,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO DO TRABALHO S/A AYRTON SENNA,200.0,0.0,200.0,,Sudeste
3745,2020-01-28 00:00:00,7005305,2020,1,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO DO TRABALHO S/A CAMORIM,50.0,0.0,50.0,,Sudeste
3746,2020-02-10 00:00:00,7017949,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO GOLDEN GAS LAGO LTDA,130.0,0.0,130.0,,Sudeste
3747,2020-02-11 00:00:00,7017968,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO MONALISA LIMITADA,100.0,0.0,100.0,,Sudeste
3748,2020-02-06 00:00:00,7017964,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO QUEBRAMAR LTDA,30.0,0.0,30.0,,Sudeste
3749,2020-02-03 00:00:00,7003076,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,217.85,0.0,217.85,,Sudeste
3750,2020-02-13 00:00:00,7017947,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,162.59,0.0,162.59,,Sudeste
3751,2020-02-13 00:00:00,7017955,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,200.0,0.0,200.0,,Sudeste
3752,2020-02-17 00:00:00,7017951,2020,2,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE COMBUSTIVEIS 311 NORTE LTDA,157.02,0.0,157.02,,Sudeste
3753,2020-01-21 00:00:00,7001032,2020,1,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,VENTURA COMERCIO E SERVICOS LTDA.,200.0,0.0,200.0,,Sudeste
3754,2020-01-29 00:00:00,7005307,2020,1,DEM,RJ,Pedro Paulo,COMBUSTÍVEIS E LUBRIFICANTES.,VENTURA COMERCIO E SERVICOS LTDA.,200.0,0.0,200.0,,Sudeste
3755,2020-01-21 00:00:00,7017976,2020,1,DEM,RJ,Pedro Paulo,TELEFONIA,MUNDIVOX TELECOMUNICAÇÕES LTDA,505.0,0.0,505.0,,Sudeste
3757,2020-02-12 00:00:00,7023189,2020,2,DEM,RJ,Pedro Paulo,TELEFONIA,Telefonica Brasil S.A.,805.87,16.9,788.97,,Sudeste
3758,2020-01-02 00:00:00,7001038,2020,1,DEM,RJ,Pedro Paulo,SERVIÇOS POSTAIS,AGENCIA DE CORREIOS FRANQUEADA BANDEIRANTES,35.1,0.0,35.1,,Sudeste
3759,2020-01-28 00:00:00,7005301,2020,1,DEM,RJ,Pedro Paulo,SERVIÇOS POSTAIS,ECT - EMP. BRAS. DE CORREIOS E TELEGRAFOS,35.1,0.0,35.1,,Sudeste
3760,2020-01-26 00:00:00,7001053,2020,1,DEM,RJ,Pedro Paulo,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,LOCALIZA RENT A CAR S/A,2502.19,0.0,2502.19,,Sudeste
3761,2020-02-25 00:00:00,7023197,2020,2,DEM,RJ,Pedro Paulo,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,LOCALIZA RENT A CAR S/A,2478.34,0.0,2478.34,,Sudeste
3762,2020-01-27 00:00:00,1724671,2020,1,DEM,RJ,Pedro Paulo,Emissão Bilhete Aéreo,Cia Aérea - TAM,1265.7,0.0,1265.7,,Sudeste
3763,2020-01-26 00:00:00,7002694,2020,1,REPUBLICANOS,CE,Ronaldo Martins,COMBUSTÍVEIS E LUBRIFICANTES.,Posto Bela Vista,240.0,0.0,240.0,,Nordeste
3764,2020-01-17 00:00:00,7002700,2020,1,REPUBLICANOS,CE,Ronaldo Martins,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO PARK SUL DERIVADOS DE PETROLEO LTDA,120.0,100.27,19.73,,Nordeste
3765,2020-02-03 00:00:00,7002671,2020,2,REPUBLICANOS,CE,Ronaldo Martins,COMBUSTÍVEIS E LUBRIFICANTES.,SERVI 100 COMERCIO DE COMBUSTIVEIS LTDA,2200.0,0.0,2200.0,,Nordeste
3766,2020-01-16 00:00:00,6999489,2020,1,REPUBLICANOS,CE,Ronaldo Martins,COMBUSTÍVEIS E LUBRIFICANTES.,SERVI 100 COMERCIO DE COMBUSTIVEIS LTDA,5500.0,0.0,5500.0,,Nordeste
3767,2020-01-31 00:00:00,7002689,2020,1,REPUBLICANOS,CE,Ronaldo Martins,COMBUSTÍVEIS E LUBRIFICANTES.,SOBRAL & PALACIO PETROLEO,240.27,0.0,240.27,,Nordeste
3768,2020-01-06 00:00:00,6999518,2020,1,REPUBLICANOS,CE,Ronaldo Martins,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",DI ANGELLIS MORAIS SOCIEDADE INDIVIDUAL DE ADVOCACIA,13000.0,0.0,13000.0,,Nordeste
3769,2020-01-29 00:00:00,7000830,2020,1,REPUBLICANOS,CE,Ronaldo Martins,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,EDN PRODUÇÕES CULTURAIS E ARTÍSTICAS LTDA,10000.0,0.0,10000.0,,Nordeste
3770,2020-02-05 00:00:00,7007467,2020,2,REPUBLICANOS,CE,Ronaldo Martins,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,EDN PRODUÇÕES CULTURAIS E ARTÍSTICAS LTDA,10000.0,0.0,4830.19,,Nordeste
3771,2020-02-04 00:00:00,7003505,2020,1,REPUBLICANOS,CE,Ronaldo Martins,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Francisco C. T. Araújo - ME,10000.0,0.0,10000.0,,Nordeste
3772,2020-02-03 00:00:00,7006443,2020,2,REPUBLICANOS,CE,Ronaldo Martins,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,M A B COSTA ME,2000.0,0.0,2000.0,,Nordeste
3774,2020-02-06 17:05:52,0,2020,2,REPUBLICANOS,CE,Ronaldo Martins,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,162.02,0.0,162.02,,Nordeste
3775,2020-01-02 00:00:00,1723624,2020,1,REPUBLICANOS,CE,Ronaldo Martins,Emissão Bilhete Aéreo,Cia Aérea - TAM,27.0,0.0,27.0,,Nordeste
3776,2020-01-02 00:00:00,1723714,2020,1,REPUBLICANOS,CE,Ronaldo Martins,Emissão Bilhete Aéreo,Cia Aérea - TAM,420.57,0.0,420.57,,Nordeste
3777,2020-01-02 00:00:00,1723715,2020,1,REPUBLICANOS,CE,Ronaldo Martins,Emissão Bilhete Aéreo,Cia Aérea - TAM,875.03,0.0,875.03,,Nordeste
3778,2020-02-20 00:00:00,7023642,2020,2,PTB,MA,Pedro Lucas Fernandes,COMBUSTÍVEIS E LUBRIFICANTES.,ABX COMERCIO DE COMBUSTIVEIS EIRELI,50.0,0.0,50.0,,Nordeste
3779,2020-02-13 00:00:00,7023659,2020,2,PTB,MA,Pedro Lucas Fernandes,COMBUSTÍVEIS E LUBRIFICANTES.,FRATELLI POSTO DE COMBUSTIVEIS LTDA,200.0,0.0,200.0,,Nordeste
3780,2020-02-19 00:00:00,7023628,2020,2,PTB,MA,Pedro Lucas Fernandes,COMBUSTÍVEIS E LUBRIFICANTES.,NOSSO POSTO JOYCE II LTDA - ME,100.0,0.0,100.0,,Nordeste
3781,2020-02-03 00:00:00,7017499,2020,1,PTB,MA,Pedro Lucas Fernandes,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,DRUMOND & LAMI LTDA,12000.0,0.0,12000.0,,Nordeste
3782,2020-03-02 00:00:00,7023736,2020,2,PTB,MA,Pedro Lucas Fernandes,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,DRUMOND & LAMI LTDA,12000.0,0.0,12000.0,,Nordeste
3784,2020-01-22 00:00:00,7017656,2020,1,PTB,MA,Pedro Lucas Fernandes,TELEFONIA,TELEFÔNICA BRASIL S.A. - VIVO,1016.37,0.0,1016.37,,Nordeste
3785,2020-02-23 00:00:00,7028925,2020,2,PTB,MA,Pedro Lucas Fernandes,TELEFONIA,TELEFÔNICA BRASIL S.A. - VIVO,1030.12,20.66,1009.46,,Nordeste
3786,2020-02-03 00:00:00,7017539,2020,1,PTB,MA,Pedro Lucas Fernandes,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,2319.0,0.0,2319.0,,Nordeste
3787,2020-02-03 00:00:00,7017568,2020,1,PTB,MA,Pedro Lucas Fernandes,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,H.L.R.GUTERRES LOCADORA E TRANSPORTE,4800.0,0.0,4800.0,,Nordeste
3788,2020-03-03 00:00:00,7023899,2020,2,PTB,MA,Pedro Lucas Fernandes,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,H.L.R.GUTERRES LOCADORA E TRANSPORTE,4800.0,0.0,4800.0,,Nordeste
3789,2020-01-14 00:00:00,1724251,2020,1,PTB,MA,Pedro Lucas Fernandes,Emissão Bilhete Aéreo,Cia Aérea - TAM,1374.06,0.0,1374.06,,Nordeste
3790,2020-02-02 00:00:00,7026860,2020,1,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COPEL TELECOMUNICACOES S.A.,178.56,3.66,174.9,,Sul
3791,2020-02-01 00:00:00,7007602,2020,1,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MARFAM ASSESSORIA COMERCIAL LTDA,2210.0,10.0,2200.0,,Sul
3792,2020-03-01 00:00:00,7026950,2020,2,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MARFAM ASSESSORIA COMERCIAL LTDA,2210.0,10.0,2200.0,,Sul
3793,2020-02-04 00:00:00,7026801,2020,2,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PAPELARIA DEPEL LTDA,225.33,111.06,114.27,,Sul
3794,2020-01-22 00:00:00,7013267,2020,1,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,74.33,4.54,69.79,,Sul
3795,2020-01-09 00:00:00,7007245,2020,1,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Sky Serviços de Banda Larga Ltda,79.9,0.0,79.9,,Sul
3796,2020-02-09 00:00:00,7026928,2020,2,PT,PR,Enio Verri,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Sky Serviços de Banda Larga Ltda,79.9,0.0,79.9,,Sul
3797,2020-02-29 00:00:00,7023191,2020,2,PT,PR,Enio Verri,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO PITANGAO LTDA ME,174.0,0.0,174.0,,Sul
3798,2020-02-28 00:00:00,7023153,2020,2,PT,PR,Enio Verri,COMBUSTÍVEIS E LUBRIFICANTES.,PURETZ E PURETZ LTDA.,162.0,0.0,162.0,,Sul
3799,2020-01-02 00:00:00,7007379,2020,1,PT,PR,Enio Verri,COMBUSTÍVEIS E LUBRIFICANTES.,Siao Auto Posto Eireli,4948.98,0.0,4948.98,,Sul
3800,2020-02-03 00:00:00,7026265,2020,2,PT,PR,Enio Verri,COMBUSTÍVEIS E LUBRIFICANTES.,Siao Auto Posto Eireli,4461.04,0.0,4461.04,,Sul
3801,2020-02-04 00:00:00,0,2020,1,PT,PR,Enio Verri,TELEFONIA,CELULAR FUNCIONAL,119.96,0.0,119.96,,Sul
3802,2020-01-14 00:00:00,7013194,2020,1,PT,PR,Enio Verri,TELEFONIA,INTELIG TELECOMUNICAÇÕES LTDA,269.99,0.0,269.99,,Sul
3804,2020-01-01 00:00:00,7007263,2020,1,PT,PR,Enio Verri,TELEFONIA,Telefônica Brasil S.A. VIVO,78.65,0.0,78.65,,Sul
3805,2020-02-01 00:00:00,7027041,2020,2,PT,PR,Enio Verri,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,81.55,1.56,79.99,,Sul
3806,2020-02-04 00:00:00,7007616,2020,2,PT,PR,Enio Verri,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,21.29,0.0,21.29,,Sul
3807,2020-02-18 00:00:00,7026983,2020,2,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",FLAT PETRAS RESIDENCE LTDA,300.0,0.0,300.0,,Sul
3808,2020-02-04 00:00:00,7007639,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3809,2020-02-04 00:00:00,7007641,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3810,2020-02-04 00:00:00,7007650,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3811,2020-02-04 00:00:00,7007673,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3812,2020-02-04 00:00:00,7007642,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3813,2020-02-04 00:00:00,7007668,2020,1,PT,PR,Enio Verri,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL CAIUÁ EXPRESS LTDA.,450.0,0.0,450.0,,Sul
3814,2020-03-02 00:00:00,7024123,2020,2,PT,PR,Enio Verri,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,metrocar locadora de veiculos ltda. me,3000.0,0.0,3000.0,,Sul
3815,2020-03-02 00:00:00,7024160,2020,2,PT,PR,Enio Verri,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,netos car locadora de veículos ltda,8000.0,0.0,8000.0,,Sul
3816,2020-01-09 00:00:00,6995141,2020,1,PT,PR,Enio Verri,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,netos car locadora de veículos ltda,3000.0,0.0,3000.0,,Sul
3817,2020-01-08 00:00:00,6995136,2020,1,PT,PR,Enio Verri,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,netos car locadora de veículos ltda,8000.0,0.0,8000.0,,Sul
3818,2020-01-12 00:00:00,7007626,2020,1,PT,PR,Enio Verri,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,322.26,0.0,322.26,,Sul
3819,2020-02-17 00:00:00,7026250,2020,2,PT,PR,Enio Verri,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",SINPETAXI,20.0,0.0,20.0,,Sul
3820,2020-01-06 00:00:00,7009470,2020,1,PDT,CE,André Figueiredo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,119.68,0.0,119.68,,Nordeste
3821,2020-01-06 00:00:00,7009468,2020,1,PDT,CE,André Figueiredo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,264.14,0.0,264.14,,Nordeste
3822,2020-02-17 00:00:00,7023228,2020,2,PDT,CE,André Figueiredo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SJ ADMIMINSTRAÇÃO DE  IMOVEIS LTDA,5432.38,3.5,5428.88,,Nordeste
3823,2020-01-17 00:00:00,7002176,2020,1,PDT,CE,André Figueiredo,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SJ ADMIMINSTRAÇÃO DE  IMOVEIS LTDA,5624.82,0.0,5624.82,,Nordeste
3824,2020-03-02 00:00:00,7023244,2020,3,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,187.17,0.0,187.17,,Nordeste
3825,2020-02-10 00:00:00,7009871,2020,2,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,FRATELLI POSTO DE COMBUSTIVEIS LTDA,100.0,0.0,100.0,,Nordeste
3826,2020-01-31 00:00:00,7009462,2020,1,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,L. M. CASTELO - ME,280.16,0.0,280.16,,Nordeste
3827,2020-01-31 00:00:00,7001636,2020,1,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,ORGANIZACAO HELIO MEIRELES PETROLEO LTDA,4145.6,0.0,4145.6,,Nordeste
3828,2020-02-29 00:00:00,7022433,2020,2,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,ORGANIZACAO HELIO MEIRELES PETROLEO LTDA,4299.24,0.0,4299.24,,Nordeste
3829,2020-01-11 00:00:00,7002146,2020,1,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO NOSSA SENHORA DE FÁTIMA,140.17,0.0,140.17,,Nordeste
3830,2020-02-14 00:00:00,7021677,2020,2,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO NOSSA SENHORA DE FÁTIMA,250.01,0.0,250.01,,Nordeste
3831,2020-01-10 00:00:00,7002141,2020,1,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO NOSSA SENHORA DE FÁTIMA,284.97,0.0,284.97,,Nordeste
3832,2020-01-23 00:00:00,7000936,2020,1,PDT,CE,André Figueiredo,COMBUSTÍVEIS E LUBRIFICANTES.,posto soares barreto 2,265.0,0.0,265.0,,Nordeste
3833,2020-01-31 00:00:00,7001688,2020,1,PDT,CE,André Figueiredo,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",LIBRE COMUNICAÇÃO E MARKETING EIRELI,6000.0,0.0,6000.0,,Nordeste
3834,2020-03-02 00:00:00,7024124,2020,2,PDT,CE,André Figueiredo,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",LIBRE COMUNICAÇÃO E MARKETING EIRELI,6000.0,0.0,6000.0,,Nordeste
3835,2020-01-16 00:00:00,7009475,2020,1,PDT,CE,André Figueiredo,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,consult web,254.64,0.0,254.64,,Nordeste
3836,2020-01-21 00:00:00,7001031,2020,1,PDT,CE,André Figueiredo,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,PRINTCOLOR GRÁFICA E EDITORA LTDA EPP,10900.0,0.0,10900.0,,Nordeste
3837,2020-01-22 00:00:00,7022647,2020,1,PDT,CE,André Figueiredo,TELEFONIA,Claro S.A,846.48,460.89,385.59,,Nordeste
3839,2020-01-19 00:00:00,7022658,2020,1,PDT,CE,André Figueiredo,TELEFONIA,TIM S/A,239.51,0.0,239.51,,Nordeste
3840,2020-01-19 00:00:00,7022663,2020,1,PDT,CE,André Figueiredo,TELEFONIA,TIM S/A,269.99,0.0,269.99,,Nordeste
3841,2020-02-27 15:56:42,0,2020,2,PDT,CE,André Figueiredo,SERVIÇOS POSTAIS,CORREIOS - CARTA COMERCIAL,161.95,0.0,161.95,,Nordeste
3842,2020-01-15 00:00:00,7017719,2020,1,PDT,CE,André Figueiredo,ASSINATURA DE PUBLICAÇÕES,EDITORA VERDES MARES LTDA - CE,1018.8,0.0,1018.8,,Nordeste
3843,2020-02-05 00:00:00,7021673,2020,1,PDT,CE,André Figueiredo,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,CASABLANCA RENT A CAR LTDA,7280.0,0.0,7280.0,,Nordeste
3844,2020-01-13 00:00:00,1724035,2020,1,PDT,CE,André Figueiredo,Emissão Bilhete Aéreo,Cia Aérea - TAM,836.57,0.0,836.57,,Nordeste
3845,2020-01-13 00:00:00,1724038,2020,1,PDT,CE,André Figueiredo,Emissão Bilhete Aéreo,Cia Aérea - TAM,838.03,0.0,838.03,,Nordeste
3846,2020-01-13 00:00:00,1724039,2020,1,PDT,CE,André Figueiredo,Emissão Bilhete Aéreo,Cia Aérea - TAM,545.57,0.0,545.57,,Nordeste
3847,2020-01-28 00:00:00,7012300,2020,1,PTB,RS,Marcelo Moraes,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO  S/A,203.97,0.0,203.97,,Sul
3848,2020-02-12 00:00:00,7016828,2020,1,PTB,RS,Marcelo Moraes,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,HERLE- LOCAÇÕES E INCORPORAÇÕES LTDA,1300.0,0.0,1300.0,,Sul
3849,2020-02-04 00:00:00,7010977,2020,2,PTB,RS,Marcelo Moraes,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PLENA INFORMATICA LTDA EPP,244.8,48.0,196.8,,Sul
3850,2020-01-09 00:00:00,7012279,2020,1,PTB,RS,Marcelo Moraes,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,280.21,33.93,246.28,,Sul
3851,2020-02-13 00:00:00,7017054,2020,2,PTB,RS,Marcelo Moraes,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO AEROPORTO LTDA,50.0,0.0,50.0,,Sul
3852,2020-02-07 00:00:00,7009118,2020,2,PTB,RS,Marcelo Moraes,COMBUSTÍVEIS E LUBRIFICANTES.,BALTAZAR LUIZ ZILIO E CIA LTDA,270.01,0.0,270.01,,Sul
3853,2020-01-23 00:00:00,7009121,2020,1,PTB,RS,Marcelo Moraes,COMBUSTÍVEIS E LUBRIFICANTES.,BETTIN & FONSECA COM.E TRANSP. LTDA - MATRIZ,180.01,0.0,180.01,,Sul
